Query,Query url,Query description,Result,Result url,Result description,User evaluation
SubstanceMobile/GEM,https://github.com/Prokky/ClearRecyclerAdapter,A music player for Android; in stunning Material Design.,Prokky/ClearRecyclerAdapter,https://github.com/SubstanceMobile/GEM,Boilerplate code free Adapter for RecyclerView,2
SubstanceMobile/GEM,https://github.com/TheAndroidMaster/Pasta-Music,A music player for Android; in stunning Material Design.,TheAndroidMaster/Pasta-Music,https://github.com/SubstanceMobile/GEM,A material design music player for Android; based off Pasta for Spotify,3

testIT-WebTester/webtester-core,https://github.com/conductor-framework/conductor,Java 6/7 version of WebTester,conductor-framework/conductor,https://github.com/testIT-WebTester/webtester-core,The Selenium framework that takes you where you want to go,4
testIT-WebTester/webtester-core,https://github.com/bluebreezecf/SparkJobServerClient,Java 6/7 version of WebTester,bluebreezecf/SparkJobServerClient,https://github.com/testIT-WebTester/webtester-core,Java Client of the Spark Job Server implementing the arranged Rest APIs,2
testIT-WebTester/webtester-core,https://github.com/mmazi/rescu,Java 6/7 version of WebTester,mmazi/rescu,https://github.com/testIT-WebTester/webtester-core,A lightweight json Rest client utility for JAX-RS,1
testIT-WebTester/webtester-core,https://github.com/Cognifide/bobcat,Java 6/7 version of WebTester,Cognifide/bobcat,https://github.com/testIT-WebTester/webtester-core,Bobcat is an automated testing framework for functional testing of web applications.,4
testIT-WebTester/webtester-core,https://github.com/dgageot/simplelenium,Java 6/7 version of WebTester,dgageot/simplelenium,https://github.com/testIT-WebTester/webtester-core,Simple layer on top of Selenium and PhantomJs,4

TheAndroidMaster/Pasta-Music,https://github.com/Freelander/ting,A material design music player for Android; based off Pasta for Spotify,Freelander/ting,https://github.com/TheAndroidMaster/Pasta-Music,Ting is material design music social media player app,3
TheAndroidMaster/Pasta-Music,https://github.com/PangHaHa12138/MusicPlayerdemo,A material design music player for Android; based off Pasta for Spotify,PangHaHa12138/MusicPlayerdemo,https://github.com/TheAndroidMaster/Pasta-Music,a MusicPlayer for Android,2
TheAndroidMaster/Pasta-Music,https://github.com/Prokky/ClearRecyclerAdapter,A material design music player for Android; based off Pasta for Spotify,Prokky/ClearRecyclerAdapter,https://github.com/TheAndroidMaster/Pasta-Music,Boilerplate code free Adapter for RecyclerView,2
TheAndroidMaster/Pasta-Music,https://github.com/futuresimple/android-autoprovider,A material design music player for Android; based off Pasta for Spotify,futuresimple/android-autoprovider,https://github.com/TheAndroidMaster/Pasta-Music,Utility for creating ContentProviders without boilerplate and with heavy customization options.,2
TheAndroidMaster/Pasta-Music,https://github.com/rohanoid5/Muzesto,A material design music player for Android; based off Pasta for Spotify,rohanoid5/Muzesto,https://github.com/TheAndroidMaster/Pasta-Music,Open source android music player with heavy implementations of visualization.,3

webdriverextensions/webdriverextensions,https://github.com/conductor-framework/conductor,Make your WebDriver based Selenium tests more readable; reusability and maintainable by using WebDriver Extensions!,conductor-framework/conductor,https://github.com/webdriverextensions/webdriverextensions,The Selenium framework that takes you where you want to go,4
webdriverextensions/webdriverextensions,https://github.com/selenium-cucumber/selenium-cucumber-java,Make your WebDriver based Selenium tests more readable; reusability and maintainable by using WebDriver Extensions!,selenium-cucumber/selenium-cucumber-java,https://github.com/webdriverextensions/webdriverextensions,Behavior driven development (BDD) approach to write automation test scripts to test web applications.,4
webdriverextensions/webdriverextensions,https://github.com/vmi/selenese-runner-java,Make your WebDriver based Selenium tests more readable; reusability and maintainable by using WebDriver Extensions!,vmi/selenese-runner-java,https://github.com/webdriverextensions/webdriverextensions,Selenium IDE native format interpreter.,2
webdriverextensions/webdriverextensions,https://github.com/Cognifide/bobcat,Make your WebDriver based Selenium tests more readable; reusability and maintainable by using WebDriver Extensions!,Cognifide/bobcat,https://github.com/webdriverextensions/webdriverextensions,Bobcat is an automated testing framework for functional testing of web applications.,4
webdriverextensions/webdriverextensions,https://github.com/seleniumQuery/seleniumQuery,Make your WebDriver based Selenium tests more readable; reusability and maintainable by using WebDriver Extensions!,seleniumQuery/seleniumQuery,https://github.com/webdriverextensions/webdriverextensions,jQuery-like cross-driver interface in Java for Selenium WebDriver,3

white-cat/jeeweb,https://github.com/KEN-LJQ/WMS,JEEWEB是一款基于SpringMVC+Spring+Hibernate的JAVA WEB敏捷开发系统；它是一款具有代码生成功能的智能快速开发平台；是以Spring Framework为核心容器，Spring MVC为模型视图控制器，Hibernate为数据访问层， Apache Shiro为权限授权层，Ehcahe对常用数据进行缓存，Disruptor作为并发框架，Bootstrap作为前端框架的优秀开源系统。,KEN-LJQ/WMS,https://github.com/white-cat/jeeweb,一个基于Spring MVC、Spring、MyBatis、Shiro框架的仓库管理系统Demo。A warehouse management system implement with Spring MVC; Spring Framework;MyBstis;Shiro and MySQL   http://139.199.179.164:8080/WMS,3
white-cat/jeeweb,https://github.com/LinuxSuRen/phoenix.platform,JEEWEB是一款基于SpringMVC+Spring+Hibernate的JAVA WEB敏捷开发系统；它是一款具有代码生成功能的智能快速开发平台；是以Spring Framework为核心容器，Spring MVC为模型视图控制器，Hibernate为数据访问层， Apache Shiro为权限授权层，Ehcahe对常用数据进行缓存，Disruptor作为并发框架，Bootstrap作为前端框架的优秀开源系统。,LinuxSuRen/phoenix.platform,https://github.com/white-cat/jeeweb,WebUI自动化测试平台,1
white-cat/jeeweb,https://github.com/noveogroup-amorgunov/spring-mvc-react,JEEWEB是一款基于SpringMVC+Spring+Hibernate的JAVA WEB敏捷开发系统；它是一款具有代码生成功能的智能快速开发平台；是以Spring Framework为核心容器，Spring MVC为模型视图控制器，Hibernate为数据访问层， Apache Shiro为权限授权层，Ehcahe对常用数据进行缓存，Disruptor作为并发框架，Bootstrap作为前端框架的优秀开源系统。,noveogroup-amorgunov/spring-mvc-react,https://github.com/white-cat/jeeweb,Example of using spring 4 (rest full api with hibernate) + react.js (client),3
white-cat/jeeweb,https://github.com/snakerflow/snaker-web,JEEWEB是一款基于SpringMVC+Spring+Hibernate的JAVA WEB敏捷开发系统；它是一款具有代码生成功能的智能快速开发平台；是以Spring Framework为核心容器，Spring MVC为模型视图控制器，Hibernate为数据访问层， Apache Shiro为权限授权层，Ehcahe对常用数据进行缓存，Disruptor作为并发框架，Bootstrap作为前端框架的优秀开源系统。,snakerflow/snaker-web,https://github.com/white-cat/jeeweb,snakerflow web application.,3
white-cat/jeeweb,https://github.com/white-cat/jeeweb-mybatis,JEEWEB是一款基于SpringMVC+Spring+Hibernate的JAVA WEB敏捷开发系统；它是一款具有代码生成功能的智能快速开发平台；是以Spring Framework为核心容器，Spring MVC为模型视图控制器，Hibernate为数据访问层， Apache Shiro为权限授权层，Ehcahe对常用数据进行缓存，Disruptor作为并发框架，Bootstrap作为前端框架的优秀开源系统。,white-cat/jeeweb-mybatis,https://github.com/white-cat/jeeweb,JEEWEB Mybatis版本是一款基于SpringMVC+Spring+Mybatis+Mybatis Plus的JAVA WEB敏捷开发系统；它是一款具有代码生成功能的智能快速开发平台；是以Spring Framework为核心容器，Spring MVC为模型视图控制器，Mybatis为数据访问层， Apache Shiro为权限授权层，Ehcahe对常用数据进行缓存，Disruptor作为并发框架，Bootstrap作为前端框架的优秀开源系统。,4

xebia/Xebium,https://github.com/ModelDriven/fUML-Reference-Implementation,Xebium provides Selenium (webdriver) bindings for FitNesse; with Selenium-IDE support,ModelDriven/fUML-Reference-Implementation,https://github.com/xebia/Xebium,Open-source implementation of the Foundational Semantics for Executable UML Models (Foundational UML) specification.,1
xebia/Xebium,https://github.com/cukespace/cukespace,Xebium provides Selenium (webdriver) bindings for FitNesse; with Selenium-IDE support,cukespace/cukespace,https://github.com/xebia/Xebium,Run your Cucumber features using Arquillian!,2
xebia/Xebium,https://github.com/sikuli/sikuli-slides,Xebium provides Selenium (webdriver) bindings for FitNesse; with Selenium-IDE support,sikuli/sikuli-slides,https://github.com/xebia/Xebium,Sikuli-Slides is a visual automation tool that enables users to automate and test Graphical User Interfaces (GUIs) using presentation slides.,1
xebia/Xebium,https://github.com/selenium-cucumber/selenium-cucumber-java,Xebium provides Selenium (webdriver) bindings for FitNesse; with Selenium-IDE support,selenium-cucumber/selenium-cucumber-java,https://github.com/xebia/Xebium,Behavior driven development (BDD) approach to write automation test scripts to test web applications.,4
xebia/Xebium,https://github.com/fhoeben/hsac-fitnesse-fixtures,Xebium provides Selenium (webdriver) bindings for FitNesse; with Selenium-IDE support,fhoeben/hsac-fitnesse-fixtures,https://github.com/xebia/Xebium,An environment to define and run integration tests. It contains Fitnesse fixture (base) classes and a baseline Fitnesse installation.,4
